SD_SYMBOL_ID,SD_SYMBOL,SD_TRADE_DATE,SD_OPEN,SD_CLOSE,SD_HIGH,SD_LOW,SD_ADJ_CLOSE,SD_TXN_VOLUME
3402,M&M,2024-04-19,2034.00,2082.90,2087.00,1998.20,2082.90,3253248
3403,M&M,2024-04-22,2124.55,2090.65,2133.00,2065.00,2090.65,2449171
3404,M&M,2024-04-23,2096.00,2062.60,2114.00,2056.85,2062.60,2886136
3405,M&M,2024-04-24,2055.00,2058.45,2090.85,2052.95,2058.45,1929834
3406,M&M,2024-04-25,2060.00,2096.85,2113.95,2041.90,2096.85,3084498
3407,M&M,2024-04-26,2099.55,2044.90,2103.00,2038.80,2044.90,2952484
3408,M&M,2024-04-29,2045.50,2062.05,2068.35,2001.00,2062.05,2724604
3409,M&M,2024-04-30,2073.05,2156.35,2169.00,2073.05,2156.35,5745143
3410,M&M,2024-05-02,2165.10,2185.15,2204.00,2165.10,2185.15,3347541
3411,M&M,2024-05-03,2210.00,2193.00,2210.00,2172.35,2193.00,3859227
3412,M&M,2024-05-06,2200.45,2224.95,2240.00,2190.00,2224.95,2111447
3413,M&M,2024-05-07,2236.00,2191.50,2236.90,2164.85,2191.50,1727823
3414,M&M,2024-05-08,2191.70,2182.40,2195.00,2160.00,2182.40,1993202
3415,M&M,2024-05-09,2185.55,2212.55,2256.75,2185.00,2212.55,3998822
3416,M&M,2024-05-10,2211.85,2193.05,2231.65,2183.00,2193.05,3045912
3417,M&M,2024-05-13,2208.00,2184.25,2208.05,2160.00,2184.25,2575573
3418,M&M,2024-05-14,2175.00,2269.90,2280.35,2175.00,2269.90,3830189
3419,M&M,2024-05-15,2281.30,2302.30,2317.15,2256.00,2302.30,2569084
3420,M&M,2024-05-16,2319.45,2371.75,2393.90,2286.20,2371.75,7444517
3421,M&M,2024-05-17,2425.35,2514.60,2557.95,2425.35,2514.60,9796445
3422,M&M,2024-05-21,2503.00,2522.65,2536.95,2467.00,2522.65,3747292
3423,M&M,2024-05-22,2521.70,2521.05,2535.00,2490.00,2521.05,2974921
3424,M&M,2024-05-23,2520.00,2609.20,2617.40,2500.25,2609.20,4715263
3425,M&M,2024-05-24,2589.80,2579.75,2605.00,2572.40,2579.75,2919241
3426,M&M,2024-05-27,2581.15,2549.10,2589.75,2541.00,2549.10,3328559
3427,M&M,2024-05-28,2550.00,2552.80,2581.95,2548.00,2552.80,1549203
3428,M&M,2024-05-29,2510.25,2533.65,2547.00,2500.60,2533.65,2720451
3429,M&M,2024-05-30,2518.00,2493.50,2531.45,2478.00,2493.50,3367101
3430,M&M,2024-05-31,2517.75,2506.25,2569.20,2495.15,2506.25,8769724
3431,M&M,2024-06-03,2575.05,2634.00,2654.35,2570.40,2634.00,2701157
3432,M&M,2024-06-04,2634.25,2572.90,2639.00,2448.20,2572.90,6372249
3433,M&M,2024-06-05,2572.90,2740.95,2753.70,2571.80,2740.95,4242881
3434,M&M,2024-06-06,2745.00,2699.85,2761.90,2670.90,2699.85,4992660
3435,M&M,2024-06-07,2668.35,2857.45,2867.60,2668.35,2857.45,6447821
3436,M&M,2024-06-10,2861.00,2807.55,2886.00,2800.00,2807.55,2021106
3437,M&M,2024-06-11,2821.00,2835.55,2855.00,2813.40,2835.55,2298974
3438,M&M,2024-06-12,2835.55,2787.55,2848.60,2782.05,2787.55,2580846
3439,M&M,2024-06-13,2850.00,2861.70,2879.10,2788.65,2861.70,2492637
3440,M&M,2024-06-14,2875.00,2928.60,2946.00,2865.00,2928.60,3515019
3441,MARUTI,2024-01-01,10345.00,10283.30,10345.00,10214.65,10283.30,411724
3442,MARUTI,2024-01-02,10283.30,10197.75,10294.70,10151.05,10197.75,776837
3443,MARUTI,2024-01-03,10200.00,10077.65,10210.00,10065.00,10077.65,521046
3444,MARUTI,2024-01-04,10100.00,10015.30,10120.00,9985.55,10015.30,711733
3445,MARUTI,2024-01-05,10010.65,10017.00,10075.00,9970.00,10017.00,673131
3446,MARUTI,2024-01-08,10005.00,9946.70,10128.95,9911.90,9946.70,600153
3447,MARUTI,2024-01-09,9975.00,10024.10,10042.65,9890.00,10024.10,666469
3448,MARUTI,2024-01-10,10049.95,10010.20,10050.75,9950.00,10010.20,481699
3449,MARUTI,2024-01-11,10025.10,10011.10,10124.10,10000.00,10011.10,1024815
3450,MARUTI,2024-01-12,10025.00,9965.65,10044.95,9935.95,9965.65,850190
3451,MARUTI,2024-01-15,9985.10,10086.90,10098.80,9948.00,10086.90,463380
3452,MARUTI,2024-01-16,10086.85,10183.55,10240.00,10060.00,10183.55,536823
3453,MARUTI,2024-01-17,10124.00,10051.70,10161.80,9996.45,10051.70,610250
3454,MARUTI,2024-01-18,9946.05,9924.50,10050.00,9737.65,9924.50,614860
3455,MARUTI,2024-01-19,9960.00,10037.70,10051.65,9949.05,10037.70,377018
3456,MARUTI,2024-01-23,9862.00,9860.45,9973.00,9832.10,9860.45,956269
3457,MARUTI,2024-01-24,9860.00,9988.20,10000.00,9755.00,9988.20,459092
3458,MARUTI,2024-01-25,9988.20,9881.00,9999.80,9816.55,9881.00,718817
3459,MARUTI,2024-01-29,9931.15,9991.40,10035.00,9875.05,9991.40,446516
3460,MARUTI,2024-01-30,10010.85,9951.65,10033.50,9931.50,9951.65,399869
3461,MARUTI,2024-01-31,9959.30,10186.90,10235.60,9913.00,10186.90,997024
3462,MARUTI,2024-02-01,10210.00,10637.95,10699.80,10204.00,10637.95,1869594
3463,MARUTI,2024-02-02,10598.00,10655.45,10711.60,10540.40,10655.45,814940
3464,MARUTI,2024-02-05,10602.00,10428.55,10759.95,10400.00,10428.55,365105
3465,MARUTI,2024-02-06,10499.95,10844.85,10856.75,10458.00,10844.85,829040
3466,MARUTI,2024-02-07,10860.00,10935.70,10973.50,10786.80,10935.70,560808
3467,MARUTI,2024-02-08,10951.00,10743.90,10951.00,10689.95,10743.90,557082
3468,MARUTI,2024-02-09,10711.25,10732.85,10770.00,10611.10,10732.85,645489
3469,MARUTI,2024-02-12,10700.00,10709.70,10748.95,10650.05,10709.70,190655
3470,MARUTI,2024-02-13,10730.00,10794.50,10830.00,10640.15,10794.50,397979
3471,MARUTI,2024-02-14,10705.00,11027.95,11050.00,10703.40,11027.95,354676
3472,MARUTI,2024-02-15,11040.00,11090.25,11133.00,10980.00,11090.25,447248
3473,MARUTI,2024-02-16,11120.00,11380.40,11480.00,11098.00,11380.40,716486
3474,MARUTI,2024-02-19,11380.40,11483.35,11613.05,11333.05,11483.35,581383
3475,MARUTI,2024-02-20,11440.00,11446.45,11479.95,11315.85,11446.45,355044
3476,MARUTI,2024-02-21,11456.00,11465.85,11521.00,11370.00,11465.85,348461
3477,MARUTI,2024-02-22,11500.00,11657.80,11695.00,11391.25,11657.80,584406
3478,MARUTI,2024-02-23,11704.95,11535.60,11720.00,11475.20,11535.60,472884
3479,MARUTI,2024-02-26,11505.00,11467.00,11533.95,11416.45,11467.00,277700
3480,MARUTI,2024-02-27,11415.00,11500.65,11562.90,11384.25,11500.65,307585
3481,MARUTI,2024-02-28,11471.00,11152.80,11498.95,11130.00,11152.80,358812
3482,MARUTI,2024-02-29,11155.00,11288.35,11349.00,11129.50,11288.35,943841
3483,MARUTI,2024-03-01,11295.00,11620.95,11675.00,11295.00,11620.95,487355
3484,MARUTI,2024-03-04,11600.00,11594.15,11677.30,11544.15,11594.15,369936
3485,MARUTI,2024-03-05,11596.05,11670.60,11730.00,11561.80,11670.60,320702
3486,MARUTI,2024-03-06,11670.60,11567.05,11679.00,11518.40,11567.05,639542
3487,MARUTI,2024-03-07,11571.05,11510.05,11633.50,11421.15,11510.05,255325
3488,MARUTI,2024-03-11,11515.15,11395.55,11555.90,11350.05,11395.55,525344
3489,MARUTI,2024-03-12,11400.00,11509.90,11575.90,11381.00,11509.90,283816
3490,MARUTI,2024-03-13,11510.00,11390.15,11554.85,11267.60,11390.15,385204
3491,MARUTI,2024-03-14,11401.75,11404.60,11460.00,11302.05,11404.60,523058
3492,MARUTI,2024-03-15,11380.00,11476.65,11521.05,11314.05,11476.65,972333
3493,MARUTI,2024-03-18,11436.65,11636.30,11665.40,11366.30,11636.30,311049
3494,MARUTI,2024-03-19,11542.10,11597.05,11679.95,11456.15,11597.05,409259
3495,MARUTI,2024-03-20,11651.15,11941.15,12025.00,11651.15,11941.15,1031037
3496,MARUTI,2024-03-21,11999.00,11908.15,12000.00,11825.35,11908.15,544311
3497,MARUTI,2024-03-22,11890.05,12337.70,12427.30,11890.05,12337.70,1062263
3498,MARUTI,2024-03-26,12285.55,12250.55,12321.90,12141.20,12250.55,507568
3499,MARUTI,2024-03-27,12290.00,12510.35,12722.70,12285.70,12510.35,878986
3500,MARUTI,2024-03-28,12569.95,12600.35,12726.80,12385.50,12600.35,860324
3501,MARUTI,2024-04-01,12613.35,12569.60,12689.00,12506.15,12569.60,314676
3502,MARUTI,2024-04-02,12624.95,12552.45,12648.00,12462.25,12552.45,333508
3503,MARUTI,2024-04-03,12450.00,12427.85,12525.50,12412.55,12427.85,271935
3504,MARUTI,2024-04-04,12490.00,12567.25,12649.00,12318.05,12567.25,491166
3505,MARUTI,2024-04-05,12492.00,12421.60,12557.90,12384.50,12421.60,231600
3506,MARUTI,2024-04-08,12450.00,12865.10,12927.65,12450.00,12865.10,570422
3507,MARUTI,2024-04-09,12865.10,12888.00,12985.70,12780.00,12888.00,314466
3508,MARUTI,2024-04-10,12933.00,12682.75,12958.00,12600.90,12682.75,464239
3509,MARUTI,2024-04-12,12660.00,12266.55,12660.00,12225.00,12266.55,973366
3510,MARUTI,2024-04-15,12199.50,12422.85,12510.00,12032.95,12422.85,831257
3511,MARUTI,2024-04-16,12308.00,12502.70,12549.90,12275.35,12502.70,579183
3512,MARUTI,2024-04-18,12570.00,12405.00,12602.00,12320.05,12405.00,679117
3513,MARUTI,2024-04-19,12399.90,12710.95,12759.40,12225.00,12710.95,635535
3514,MARUTI,2024-04-22,12783.15,12785.50,12879.15,12659.00,12785.50,342212
3515,MARUTI,2024-04-23,12845.00,12996.25,13024.50,12776.30,12996.25,397281
3516,MARUTI,2024-04-24,13000.00,12944.05,13073.95,12900.00,12944.05,296364
3517,MARUTI,2024-04-25,12964.00,12922.50,12980.70,12740.35,12922.50,640725
3518,MARUTI,2024-04-26,12922.00,12703.35,13045.00,12660.00,12703.35,704626
3519,MARUTI,2024-04-29,12800.05,12689.85,12994.80,12603.00,12689.85,613937
3520,MARUTI,2024-04-30,12786.00,12817.50,12996.00,12740.20,12817.50,528776
3521,MARUTI,2024-05-02,12750.00,12805.35,12844.15,12514.80,12805.35,814923
3522,MARUTI,2024-05-03,12817.95,12492.15,12830.00,12411.40,12492.15,834990
3523,MARUTI,2024-05-06,12550.00,12439.30,12646.40,12372.50,12439.30,342231
3524,MARUTI,2024-05-07,12472.40,12364.05,12508.50,12239.00,12364.05,604375
3525,MARUTI,2024-05-08,12392.00,12543.55,12559.95,12325.00,12543.55,399669
3526,MARUTI,2024-05-09,12540.00,12504.65,12739.80,12436.75,12504.65,504590
3527,MARUTI,2024-05-10,12505.00,12675.50,12696.95,12501.00,12675.50,328670
3528,MARUTI,2024-05-13,12660.00,12673.85,12708.40,12477.55,12673.85,281421
3529,MARUTI,2024-05-14,12673.85,12814.20,12840.00,12651.40,12814.20,331037
3530,MARUTI,2024-05-15,12820.00,12767.30,12872.40,12700.00,12767.30,232030
3531,MARUTI,2024-05-16,12848.00,12497.65,12848.00,12300.00,12497.65,914201
3532,MARUTI,2024-05-17,12515.15,12641.50,12665.90,12322.30,12641.50,809226
3533,MARUTI,2024-05-21,12600.15,12473.30,12678.90,12441.80,12473.30,443136
3534,MARUTI,2024-05-22,12427.80,12531.35,12563.00,12363.10,12531.35,280015
3535,MARUTI,2024-05-23,12566.05,12934.90,12975.10,12473.05,12934.90,768732
3536,MARUTI,2024-05-24,12865.00,13000.45,13034.00,12811.00,13000.45,624801
3537,MARUTI,2024-05-27,13023.45,12906.10,13058.50,12777.00,12906.10,464953
3538,MARUTI,2024-05-28,12890.00,12818.60,12985.95,12800.25,12818.60,333806
3539,MARUTI,2024-05-29,12818.00,12788.65,12850.05,12750.00,12788.65,353706
3540,MARUTI,2024-05-30,12721.00,12598.00,12810.00,12550.00,12598.00,524559
3541,MARUTI,2024-05-31,12598.00,12399.30,12633.35,12330.00,12399.30,908304
3542,MARUTI,2024-06-03,12825.00,12476.15,12825.00,12402.55,12476.15,485936
3543,MARUTI,2024-06-04,12596.60,12176.05,12597.20,11561.45,12176.05,825928
3544,MARUTI,2024-06-05,12180.00,12502.60,12614.10,12125.10,12502.60,447581
3545,MARUTI,2024-06-06,12511.55,12673.50,12690.00,12468.00,12673.50,447536
3546,MARUTI,2024-06-07,12582.35,12810.90,12828.00,12582.35,12810.90,532480
3547,MARUTI,2024-06-10,12765.15,12717.55,12920.00,12627.90,12717.55,293471
3548,MARUTI,2024-06-11,12743.50,12863.65,12939.55,12655.20,12863.65,358807
3549,MARUTI,2024-06-12,12863.65,12849.35,12951.60,12802.00,12849.35,302719
3550,MARUTI,2024-06-13,12940.00,12846.85,12940.00,12739.60,12846.85,297240
3551,MARUTI,2024-06-14,12831.50,12845.20,12895.00,12778.80,12845.20,216967
3552,NESTLEIND,2024-01-01,2665.00,2737.24,2744.52,2664.00,2729.54,1316100
3553,NESTLEIND,2024-01-02,2750.00,2722.31,2769.30,2702.41,2714.65,1415770
3554,NESTLEIND,2024-01-03,2734.50,2663.52,2741.73,2657.30,2656.02,1013460
3555,NESTLEIND,2024-01-04,2685.10,2711.64,2715.00,2665.21,2704.01,1323900
3556,NESTLEIND,2024-01-05,2754.00,2666.40,2754.00,2642.45,2658.90,2577064
3557,NESTLEIND,2024-01-08,2683.00,2619.30,2689.00,2611.00,2611.93,1032378
3558,NESTLEIND,2024-01-09,2640.00,2592.60,2640.30,2586.95,2585.30,813027
3559,NESTLEIND,2024-01-10,2590.00,2578.10,2622.40,2570.45,2570.84,1026468
3560,NESTLEIND,2024-01-11,2580.00,2557.20,2589.95,2550.10,2550.00,775667
3561,NESTLEIND,2024-01-12,2557.20,2549.60,2559.95,2530.00,2542.42,1107055
3562,NESTLEIND,2024-01-15,2564.00,2547.55,2576.15,2530.65,2540.38,893834
3563,NESTLEIND,2024-01-16,2556.90,2542.05,2556.90,2531.35,2534.90,693370
3564,NESTLEIND,2024-01-17,2542.05,2543.10,2557.15,2525.40,2535.94,801619
3565,NESTLEIND,2024-01-18,2535.00,2502.00,2550.00,2496.15,2494.96,634910
3566,NESTLEIND,2024-01-19,2510.00,2514.15,2521.90,2499.70,2507.07,941391
3567,NESTLEIND,2024-01-23,2480.00,2462.90,2498.20,2446.00,2455.97,690538
3568,NESTLEIND,2024-01-24,2477.90,2513.95,2519.40,2455.00,2506.87,659038
3569,NESTLEIND,2024-01-25,2525.05,2482.15,2528.00,2467.70,2475.16,785773
3570,NESTLEIND,2024-01-29,2482.15,2498.55,2505.00,2476.60,2491.52,632719
3571,NESTLEIND,2024-01-30,2512.00,2492.05,2531.15,2488.00,2485.04,668034
3572,NESTLEIND,2024-01-31,2509.00,2506.00,2511.75,2481.70,2498.95,716094
3573,NESTLEIND,2024-02-01,2510.00,2467.80,2510.90,2462.70,2460.85,820566
3574,NESTLEIND,2024-02-02,2468.00,2481.40,2496.00,2463.05,2474.42,754061
3575,NESTLEIND,2024-02-05,2505.00,2462.70,2505.00,2456.70,2455.77,532977
3576,NESTLEIND,2024-02-06,2462.35,2456.65,2477.95,2445.75,2449.74,770183
3577,NESTLEIND,2024-02-07,2470.00,2499.60,2511.55,2446.70,2492.56,1547404
3578,NESTLEIND,2024-02-08,2503.95,2423.05,2513.85,2409.10,2416.23,1654447
3579,NESTLEIND,2024-02-09,2442.85,2450.10,2465.90,2420.05,2443.20,838819
3580,NESTLEIND,2024-02-12,2459.75,2459.05,2467.95,2439.30,2452.13,445269
3581,NESTLEIND,2024-02-13,2474.00,2457.35,2476.60,2444.95,2450.43,310985
3582,NESTLEIND,2024-02-14,2450.00,2487.00,2497.35,2435.05,2480.00,509308
3583,NESTLEIND,2024-02-15,2495.00,2453.55,2495.00,2438.00,2453.55,840476
3584,NESTLEIND,2024-02-16,2457.05,2487.65,2490.50,2448.60,2487.65,746616
3585,NESTLEIND,2024-02-19,2495.00,2513.25,2525.50,2481.40,2513.25,477520
3586,NESTLEIND,2024-02-20,2519.00,2539.40,2541.80,2497.10,2539.40,631444
3587,NESTLEIND,2024-02-21,2539.40,2543.60,2551.00,2518.15,2543.60,893182
3588,NESTLEIND,2024-02-22,2560.00,2563.15,2565.95,2525.00,2563.15,752371
3589,NESTLEIND,2024-02-23,2565.00,2579.00,2583.00,2551.95,2579.00,605619
3590,NESTLEIND,2024-02-26,2588.00,2583.90,2588.00,2566.75,2583.90,661947
3591,NESTLEIND,2024-02-27,2585.00,2598.70,2601.45,2566.75,2598.70,630872
3592,NESTLEIND,2024-02-28,2601.00,2570.90,2605.00,2560.25,2570.90,492787
3593,NESTLEIND,2024-02-29,2571.45,2596.20,2606.20,2547.05,2596.20,1387288
3594,NESTLEIND,2024-03-01,2596.20,2601.45,2616.55,2582.50,2601.45,755728
3595,NESTLEIND,2024-03-04,2594.90,2589.10,2601.10,2577.40,2589.10,634310
3596,NESTLEIND,2024-03-05,2590.00,2538.65,2595.20,2532.00,2538.65,339302
3597,NESTLEIND,2024-03-06,2540.00,2533.05,2566.75,2508.25,2533.05,991640
3598,NESTLEIND,2024-03-07,2530.00,2560.95,2566.00,2519.00,2560.95,648652
3599,NESTLEIND,2024-03-11,2560.95,2611.50,2631.00,2548.55,2611.50,1495299
3600,NESTLEIND,2024-03-12,2606.05,2590.15,2615.05,2566.30,2590.15,863235
3601,NESTLEIND,2024-03-13,2594.95,2582.95,2653.65,2552.85,2582.95,1813802
3602,NESTLEIND,2024-03-14,2590.00,2612.75,2619.95,2573.90,2612.75,1122997
3603,NESTLEIND,2024-03-15,2616.95,2603.65,2629.90,2585.20,2603.65,1266992
3604,NESTLEIND,2024-03-18,2603.65,2580.35,2610.80,2558.75,2580.35,642596
3605,NESTLEIND,2024-03-19,2580.00,2496.05,2584.75,2468.15,2496.05,1748864
3606,NESTLEIND,2024-03-20,2514.00,2550.25,2555.00,2498.05,2550.25,699645
3607,NESTLEIND,2024-03-21,2551.00,2553.65,2562.05,2525.15,2553.65,903877
3608,NESTLEIND,2024-03-22,2540.20,2573.40,2592.00,2537.00,2573.40,1013563
3609,NESTLEIND,2024-03-26,2568.00,2586.10,2596.50,2532.15,2586.10,970852
3610,NESTLEIND,2024-03-27,2586.10,2566.45,2590.55,2551.75,2566.45,900596
3611,NESTLEIND,2024-03-28,2567.05,2622.35,2638.70,2567.05,2622.35,2182916
3612,NESTLEIND,2024-04-01,2622.35,2585.60,2642.60,2582.50,2585.60,743032
3613,NESTLEIND,2024-04-02,2597.00,2623.30,2630.00,2583.00,2623.30,722883
3614,NESTLEIND,2024-04-03,2623.30,2553.95,2623.95,2545.00,2553.95,1925139
3615,NESTLEIND,2024-04-04,2569.80,2549.60,2570.00,2514.10,2549.60,1391376
3616,NESTLEIND,2024-04-05,2575.00,2537.65,2576.00,2534.00,2537.65,766227
3617,NESTLEIND,2024-04-08,2531.00,2498.05,2547.25,2492.85,2498.05,1218490
3618,NESTLEIND,2024-04-09,2506.00,2502.80,2522.20,2497.00,2502.80,433941
3619,NESTLEIND,2024-04-10,2514.00,2527.60,2533.00,2494.05,2527.60,494880
3620,NESTLEIND,2024-04-12,2534.70,2536.20,2559.00,2516.20,2536.20,1239965
3621,NESTLEIND,2024-04-15,2510.00,2553.65,2577.00,2510.00,2553.65,1146823
3622,NESTLEIND,2024-04-16,2550.15,2546.10,2583.65,2542.30,2546.10,768861
3623,NESTLEIND,2024-04-18,2540.10,2462.55,2542.65,2410.60,2462.55,3038833
3624,NESTLEIND,2024-04-19,2430.00,2437.70,2471.35,2410.00,2437.70,1851012
3625,NESTLEIND,2024-04-22,2436.50,2458.70,2482.00,2427.85,2458.70,1252353
3626,NESTLEIND,2024-04-23,2449.00,2501.25,2510.00,2425.95,2501.25,1124409
3627,NESTLEIND,2024-04-24,2515.05,2500.15,2535.80,2488.25,2500.15,723518
3628,NESTLEIND,2024-04-25,2519.95,2562.65,2577.90,2471.25,2562.65,3240864
3629,NESTLEIND,2024-04-26,2574.95,2482.75,2582.80,2471.05,2482.75,1321564
3630,NESTLEIND,2024-04-29,2502.00,2509.80,2524.40,2490.00,2509.80,621562
3631,NESTLEIND,2024-04-30,2517.70,2507.40,2537.60,2500.55,2507.40,812639
3632,NESTLEIND,2024-05-02,2507.40,2512.30,2541.00,2505.00,2512.30,1111913
3633,NESTLEIND,2024-05-03,2515.10,2456.10,2523.05,2436.25,2456.10,1128730
3634,NESTLEIND,2024-05-06,2474.40,2457.40,2479.95,2446.95,2457.40,715996
3635,NESTLEIND,2024-05-07,2469.00,2508.65,2528.35,2459.55,2508.65,1073459
3636,NESTLEIND,2024-05-08,2502.45,2539.00,2548.00,2485.65,2539.00,699070
3637,NESTLEIND,2024-05-09,2539.00,2513.45,2549.90,2502.00,2513.45,702155
3638,NESTLEIND,2024-05-10,2513.45,2533.20,2549.00,2503.45,2533.20,697416
3639,NESTLEIND,2024-05-13,2532.75,2516.25,2541.90,2506.05,2516.25,340381
3640,NESTLEIND,2024-05-14,2506.10,2487.35,2518.95,2482.00,2487.35,556747
3641,NESTLEIND,2024-05-15,2488.00,2465.00,2499.00,2460.00,2465.00,434406
3642,NESTLEIND,2024-05-16,2470.00,2468.35,2479.95,2420.30,2468.35,972494
3643,NESTLEIND,2024-05-17,2468.35,2445.50,2468.35,2433.80,2445.50,721178
3644,NESTLEIND,2024-05-21,2466.00,2460.80,2489.60,2432.00,2460.80,1287451
3645,NESTLEIND,2024-05-22,2472.00,2469.15,2487.50,2461.90,2469.15,787327
3646,NESTLEIND,2024-05-23,2481.00,2474.15,2487.50,2455.55,2474.15,781663
3647,NESTLEIND,2024-05-24,2476.95,2467.75,2485.00,2458.05,2467.75,453772
3648,NESTLEIND,2024-05-27,2477.00,2459.90,2479.00,2455.00,2459.90,535831
3649,NESTLEIND,2024-05-28,2461.15,2451.70,2467.65,2446.00,2451.70,521672
3650,NESTLEIND,2024-05-29,2447.70,2476.20,2497.00,2445.00,2476.20,869600
3651,NESTLEIND,2024-05-30,2465.05,2404.80,2473.10,2400.55,2404.80,1274214
3652,NESTLEIND,2024-05-31,2425.60,2354.90,2425.60,2345.00,2354.90,2532973
3653,NESTLEIND,2024-06-03,2374.80,2355.05,2388.95,2350.00,2355.05,1072515
3654,NESTLEIND,2024-06-04,2363.95,2427.75,2438.00,2327.45,2427.75,1558531
3655,NESTLEIND,2024-06-05,2430.00,2509.85,2574.05,2430.00,2509.85,2028779
3656,NESTLEIND,2024-06-06,2518.00,2471.40,2518.00,2452.65,2471.40,972140
3657,NESTLEIND,2024-06-07,2476.45,2502.45,2516.25,2467.00,2502.45,1011202
3658,NESTLEIND,2024-06-10,2510.00,2548.20,2565.00,2507.05,2548.20,795174
3659,NESTLEIND,2024-06-11,2560.00,2541.95,2575.00,2534.00,2541.95,569411
3660,NESTLEIND,2024-06-12,2544.00,2537.30,2554.75,2521.00,2537.30,480408
3661,NESTLEIND,2024-06-13,2594.15,2551.75,2614.45,2545.15,2551.75,1081272
3662,NESTLEIND,2024-06-14,2564.60,2542.50,2564.60,2534.10,2542.50,429472
3663,NTPC,2024-01-01,312.00,309.75,313.30,307.80,306.75,8024960
3664,NTPC,2024-01-02,310.80,306.00,310.80,302.05,303.04,13506040
3665,NTPC,2024-01-03,307.20,306.20,308.00,303.30,303.24,14259987
3666,NTPC,2024-01-04,310.90,317.10,321.75,308.60,314.03,40057506
3667,NTPC,2024-01-05,322.90,314.95,325.65,312.70,311.90,27456415
3668,NTPC,2024-01-08,316.45,316.45,318.35,312.60,313.39,10136462
3669,NTPC,2024-01-09,317.85,319.75,321.45,316.05,316.66,12229517
3670,NTPC,2024-01-10,319.65,313.35,319.75,308.00,310.32,14455000
3671,NTPC,2024-01-11,314.95,312.90,317.30,312.35,309.87,10316319
3672,NTPC,2024-01-12,315.20,312.65,315.30,309.70,309.63,12341629
3673,NTPC,2024-01-15,314.90,317.30,318.00,309.60,314.23,9706124
3674,NTPC,2024-01-16,317.25,311.50,317.25,310.15,308.49,10162832
3675,NTPC,2024-01-17,309.75,309.30,314.10,307.10,306.31,13502940
3676,NTPC,2024-01-18,308.95,299.30,311.30,296.55,296.41,32481018
3677,NTPC,2024-01-19,303.80,308.45,309.45,301.70,305.47,28651237
3678,NTPC,2024-01-23,313.45,302.60,315.30,300.30,299.67,21652362
3679,NTPC,2024-01-24,302.95,308.85,310.70,298.25,305.86,23922028
3680,NTPC,2024-01-25,310.00,314.75,317.20,309.20,311.71,32525422
3681,NTPC,2024-01-29,317.80,324.55,325.75,316.15,321.41,24694773
3682,NTPC,2024-01-30,321.85,315.45,323.95,314.50,312.40,20918448
3683,NTPC,2024-01-31,318.55,317.50,320.00,312.60,314.43,20931224
3684,NTPC,2024-02-01,320.05,322.00,326.95,317.10,318.89,24020951
3685,NTPC,2024-02-02,324.00,332.50,333.70,323.10,329.28,32346639
3686,NTPC,2024-02-05,338.00,336.10,341.05,333.05,332.85,19651482
3687,NTPC,2024-02-06,336.00,334.20,336.00,329.00,334.20,12024661
3688,NTPC,2024-02-07,337.90,330.70,337.90,329.65,330.70,8080437
3689,NTPC,2024-02-08,333.95,330.90,335.25,328.00,330.90,17754869
3690,NTPC,2024-02-09,332.95,324.90,335.00,319.60,324.90,18304439
3691,NTPC,2024-02-12,326.15,316.15,326.70,314.50,316.15,11714289
3692,NTPC,2024-02-13,318.55,321.55,323.95,315.90,321.55,15426888
3693,NTPC,2024-02-14,320.90,328.00,329.35,318.35,328.00,14085723
3694,NTPC,2024-02-15,331.00,339.25,340.90,330.15,339.25,21973316
3695,NTPC,2024-02-16,341.90,337.75,342.95,336.80,337.75,20307449
3696,NTPC,2024-02-19,340.40,338.75,341.90,337.50,338.75,8496898
3697,NTPC,2024-02-20,340.60,345.70,346.50,337.80,345.70,19340526
3698,NTPC,2024-02-21,347.00,336.10,348.05,334.70,336.10,17751633
3699,NTPC,2024-02-22,339.00,339.55,340.25,330.60,339.55,16083122
3700,NTPC,2024-02-23,340.00,337.75,340.00,334.85,337.75,9665454
3701,NTPC,2024-02-26,338.00,337.60,338.50,334.55,337.60,7711995
3702,NTPC,2024-02-27,336.10,336.10,338.00,334.10,336.10,8882923
3703,NTPC,2024-02-28,335.70,333.30,336.50,331.80,333.30,12977628
3704,NTPC,2024-02-29,333.30,335.60,336.00,330.60,335.60,13149469
3705,NTPC,2024-03-01,335.60,343.50,344.35,335.00,343.50,13027254
3706,NTPC,2024-03-04,348.00,353.85,358.30,345.75,353.85,38075510
3707,NTPC,2024-03-05,354.90,358.25,359.95,353.55,358.25,15918221
3708,NTPC,2024-03-06,359.45,351.95,359.45,345.00,351.95,13120921
3709,NTPC,2024-03-07,352.00,352.20,353.90,349.70,352.20,9172926
3710,NTPC,2024-03-11,352.25,347.95,353.15,346.70,347.95,10664917
3711,NTPC,2024-03-12,348.00,344.75,349.45,342.55,344.75,9637912
3712,NTPC,2024-03-13,343.85,322.50,344.50,319.50,322.50,23722232
3713,NTPC,2024-03-14,321.05,321.85,326.95,316.50,321.85,20859127
3714,NTPC,2024-03-15,322.65,316.30,326.05,305.75,316.30,43285007
3715,NTPC,2024-03-18,317.10,317.15,322.90,314.95,317.15,13690352
3716,NTPC,2024-03-19,314.30,313.45,317.90,310.10,313.45,13388060
3717,NTPC,2024-03-20,316.00,313.65,317.45,308.30,313.65,10026655
3718,NTPC,2024-03-21,317.25,325.00,326.35,317.00,325.00,23370426
